,NOTFIRSTGEN_DEBT_MDN,FIRSTGEN_DEBT_MDN
107500,9417.0,9500.0
107501,,
107502,7917.0,7917.0
107503,7114.0,7114.0
107504,9750.0,11019.0
107505,,
107506,6333.0,6333.0
107507,,
107508,,
107509,7150.0,8023.0
107510,6735.0,7727.0
107511,28896.0,32800.0
107512,,
107513,,
107514,,
107515,18599.0,18250.0
107516,15815.0,12771.0
107517,6944.0,6333.0
107518,12000.0,12000.0
107519,,
107520,12875.0,12666.0
107521,12000.0,10631.0
107522,6968.0,7141.0
107523,13000.0,11350.0
107524,,
107525,,
107526,15875.0,17523.0
107527,15875.0,17523.0
107528,12000.0,13000.0
107529,7917.0,8028.0
107530,15000.0,15750.0
107531,12000.0,12000.0
107532,14000.0,14000.0
107533,6127.0,6333.0
107534,9169.0,8339.0
107535,7917.0,7917.0
107536,14878.0,12667.0
107537,9500.0,8510.0
107538,8800.0,8500.0
107539,8800.0,8500.0
107540,9500.0,9500.0
107541,5259.0,3926.0
107542,9500.0,9428.0
107543,5500.0,6333.0
107544,10270.0,10267.0
107545,9761.0,9880.0
107546,,
107547,,
107548,4962.0,4962.0
107549,28333.0,28141.0
107550,,
107551,,
107552,,
107553,10250.0,9124.0
107554,,
107555,,
107556,4907.0,5500.0
107557,20000.0,20000.0
107558,21000.0,19469.0
107559,5700.0,5700.0
107560,,
107561,9414.0,8863.0
107562,13511.0,12000.0
107563,,
107564,9500.0,9500.0
107565,,
107566,6805.0,6805.0
107567,11077.0,10876.0
107568,,
107569,19069.0,13388.0
107570,11000.0,10500.0
107571,7430.0,7897.0
107572,,
107573,,
107574,,
107575,,
107576,5500.0,6082.0
107577,,
107578,,
107579,14460.0,13543.0
107580,5500.0,5500.0
107581,,
107582,13000.0,17835.0
107583,8388.0,9000.0
107584,8388.0,9000.0
107585,8388.0,9000.0
107586,7431.0,10521.0
107587,9000.0,9757.0
107588,9242.0,9500.0
107589,10779.0,9500.0
107590,10779.0,9500.0
107591,9242.0,9500.0
107592,9242.0,9500.0
107593,8195.0,8500.0
107594,14878.0,12667.0
107595,18836.0,19500.0
107596,14878.0,12667.0
107597,7917.0,7916.0
107598,8677.0,8645.0
107599,13000.0,11350.0
107600,7983.0,8028.0
107601,8618.0,8028.0
107602,9500.0,9399.0
107603,7600.0,7600.0
107604,7256.0,6456.0
107605,6222.0,6333.0
107606,10813.0,9500.0
107607,10813.0,9500.0
107608,,
107609,9500.0,9474.0
107610,12878.0,13518.0
107611,8205.0,9500.0
107612,14197.0,9500.0
107613,4750.0,4750.0
107614,,
107615,,
107616,,
107617,,
107618,,
107619,,
107620,,
107621,20500.0,21000.0
107622,,
107623,6333.0,7124.0
107624,7387.0,7262.0
107625,7667.0,7667.0
107626,,
107627,9500.0,9500.0
107628,9833.0,9833.0
107629,,
107630,,
107631,6333.0,6333.0
107632,,
107633,,
107634,6710.0,7917.0
107635,,
107636,9500.0,9500.0
107637,,
107638,,
107639,,
107640,9500.0,9500.0
107641,,
107642,9828.0,9529.0
107643,9500.0,9500.0
107644,,
107645,,
107646,,
107647,,
107648,9833.0,9500.0
107649,,
107650,15405.0,14167.0
107651,7208.0,8900.0
107652,7667.0,7666.0
107653,,
107654,,
107655,,
107656,15000.0,15750.0
107657,7917.0,7733.0
107658,3909.0,3967.0
107659,11640.0,9500.0
107660,19000.0,15834.0
107661,9500.0,9500.0
107662,9500.0,9500.0
107663,13364.0,13520.0
107664,13364.0,13520.0
107665,9500.0,9500.0
107666,9706.0,7917.0
107667,,
107668,7942.0,9450.0
107669,7193.0,9250.0
107670,,
107671,10008.0,9500.0
107672,14167.0,13000.0
107673,,
107674,15800.0,15800.0
107675,7917.0,8201.0
107676,14878.0,12667.0
107677,14878.0,12667.0
107678,9356.0,7636.0
107679,9500.0,9500.0
107680,,
107681,13000.0,14625.0
107682,17835.0,17500.0
107683,17835.0,17500.0
107684,17835.0,17500.0
107685,9500.0,9500.0
107686,16500.0,18109.0
107687,,
107688,5500.0,5500.0
107689,5500.0,5500.0
107690,5500.0,5500.0
107691,11250.0,12404.0
107692,9500.0,9500.0
107693,9743.0,9500.0
107694,9833.0,9833.0
107695,,
107696,,
107697,,
107698,,
107699,6333.0,8878.0
107700,6333.0,6333.0
107701,28750.0,19000.0
107702,8550.0,8168.0
107703,,
107704,7667.0,5835.0
107705,6809.0,8347.0
107706,,
107707,,
107708,26708.0,24513.0
107709,23000.0,18003.0
107710,,
107711,,
107712,6234.0,6333.0
107713,9500.0,9500.0
107714,,
107715,9295.0,9500.0
107716,,
107717,,
107718,7307.0,7307.0
107719,7115.0,7307.0
107720,7307.0,7307.0
107721,5046.0,7307.0
107722,,
107723,5500.0,5500.0
107724,,
107725,,
107726,6365.0,6365.0
107727,7917.0,7917.0
107728,,
107729,4750.0,3748.0
107730,4500.0,5217.0
107731,9833.0,6333.0
107732,,
107733,,
107734,16371.0,16010.0
107735,14832.0,9500.0
107736,9500.0,9500.0
107737,,
107738,,
107739,,
107740,6333.0,6333.0
107741,9833.0,9833.0
107742,,
107743,11503.0,10896.0
107744,,
107745,7798.0,7916.0
107746,7500.0,7666.0
107747,,
107748,6250.0,6550.0
107749,7666.0,9500.0
107750,9500.0,9464.0
107751,9500.0,9464.0
107752,,
107753,9500.0,9500.0
107754,9500.0,9500.0
107755,6250.0,6550.0
107756,14332.0,19160.0
107757,6235.0,6225.0
107758,,
107759,6333.0,6333.0
107760,19500.0,14250.0
107761,,
107762,,
107763,,
107764,6417.0,6417.0
107765,6756.0,6756.0
107766,6333.0,6333.0
107767,9454.0,8391.0
107768,7917.0,7917.0
107769,7307.0,7346.0
107770,7307.0,7307.0
107771,9833.0,9833.0
107772,6333.0,6333.0
107773,,
107774,,
107775,9833.0,9833.0
107776,,
107777,,
107778,,
107779,,
107780,9500.0,8500.0
107781,9500.0,8510.0
107782,9644.0,9833.0
107783,9833.0,9833.0
107784,8028.0,8028.0
107785,9500.0,9399.0
107786,11503.0,10896.0
107787,13515.0,12855.0
107788,9500.0,9500.0
107789,7600.0,7600.0
107790,7971.0,11459.0
107791,13000.0,9500.0
107792,11766.0,10500.0
107793,11766.0,10500.0
107794,5750.0,9445.0
107795,5906.0,9405.0
107796,,
107797,6337.0,7917.0
107798,,
107799,9500.0,9500.0
107800,7089.0,7177.0
107801,7089.0,7177.0
107802,14878.0,12667.0
107803,9833.0,9833.0
107804,8195.0,8500.0
107805,9500.0,9500.0
107806,9500.0,9500.0
107807,16750.0,16608.0
107808,6316.0,6199.0
107809,8800.0,8500.0
107810,13766.0,11965.0
107811,9833.0,9833.0
107812,6127.0,6333.0
107813,18040.0,18040.0
107814,9500.0,8964.0
107815,15188.0,11709.0
107816,17835.0,17500.0
107817,9500.0,9500.0
107818,,
107819,9500.0,9500.0
107820,,
107821,,
107822,,
107823,,
107824,,
107825,16850.0,16850.0
107826,10556.0,10556.0
107827,,
107828,9833.0,9833.0
107829,,
107830,,
107831,,
107832,6333.0,6333.0
107833,,
107834,22623.0,20916.0
107835,8611.0,7389.0
107836,,
107837,6068.0,7667.0
107838,,
107839,8925.0,9500.0
107840,,
107841,,
107842,9964.0,9500.0
107843,7521.0,7563.0
107844,9833.0,9833.0
107845,,
107846,5500.0,7527.0
107847,8651.0,8159.0
107848,8698.0,9243.0
107849,,
107850,,
107851,,
107852,7667.0,6333.0
107853,,
107854,14708.0,13388.0
107855,,
107856,,
107857,,
107858,,
107859,,
107860,7389.0,9600.0
107861,6756.0,6756.0
107862,9400.0,9400.0
107863,,
107864,,
107865,12010.0,5500.0
107866,6439.0,5036.0
107867,6333.0,6333.0
107868,9500.0,8769.0
107869,,
107870,9500.0,9150.0
107871,,
107872,,
107873,,
107874,,
107875,,
107876,,
107877,,
107878,,
107879,,
107880,,
107881,,
107882,7916.0,7917.0
107883,,
107884,,
107885,7758.0,7870.0
107886,7457.0,7917.0
107887,7173.0,7667.0
107888,,
107889,,
107890,,
107891,,
107892,,
107893,23109.0,22000.0
107894,23109.0,22000.0
107895,9026.0,9188.0
107896,9833.0,9833.0
107897,9500.0,9500.0
107898,9500.0,9500.0
107899,4907.0,4938.0
107900,9500.0,9500.0
107901,10008.0,9500.0
107902,18416.0,17147.0
107903,11640.0,9500.0
107904,13515.0,12855.0
107905,8618.0,8028.0
107906,7983.0,8028.0
107907,8173.0,8451.0
107908,8028.0,8028.0
107909,8173.0,8451.0
107910,5948.0,7691.0
107911,8173.0,8451.0
107912,14878.0,12667.0
107913,14878.0,12667.0
107914,14878.0,12667.0
107915,14878.0,12667.0
107916,14878.0,12667.0
107917,19000.0,15834.0
107918,5948.0,7691.0
107919,8354.0,6222.0
107920,8173.0,8451.0
107921,8173.0,8451.0
107922,8028.0,8028.0
107923,9500.0,9399.0
107924,19500.0,20500.0
107925,11640.0,9500.0
107926,,
107927,,
107928,,
107929,6210.0,6211.0
107930,,
107931,10556.0,9583.0
107932,10332.0,9500.0
107933,16500.0,16663.0
107934,11213.0,10556.0
107935,14460.0,13543.0
107936,14460.0,13543.0
107937,9833.0,9833.0
107938,8249.0,7667.0
107939,6333.0,6333.0
107940,,
107941,,
107942,,
107943,,
107944,7917.0,7589.0
107945,8372.0,9833.0
107946,,
107947,16500.0,20746.0
107948,9101.0,6603.0
107949,9500.0,6412.0
107950,,
107951,9500.0,9500.0
107952,,
107953,,
107954,,
107955,8000.0,7916.0
107956,,
107957,13042.0,13000.0
107958,12750.0,13941.0
107959,6250.0,6550.0
107960,12750.0,13941.0
107961,13766.0,11965.0
107962,13766.0,11965.0
107963,10328.0,11000.0
107964,6333.0,6333.0
107965,7125.0,7662.0
107966,7125.0,7662.0
107967,14878.0,12667.0
107968,5877.0,6333.0
107969,10779.0,9500.0
107970,,
107971,7193.0,9250.0
107972,7942.0,9450.0
107973,5750.0,9445.0
107974,5906.0,9405.0
107975,9500.0,8510.0
107976,9500.0,9500.0
107977,9500.0,9500.0
107978,11677.0,9500.0
107979,9500.0,9500.0
107980,9500.0,9500.0
107981,16998.0,16336.0
107982,,
107983,,
107984,7889.0,5500.0
107985,8822.0,6333.0
107986,9500.0,8769.0
107987,4625.0,5875.0
107988,9500.0,9500.0
107989,5500.0,5500.0
107990,6127.0,6333.0
107991,5500.0,5500.0
107992,12000.0,12000.0
107993,9500.0,9150.0
107994,9500.0,9230.0
107995,7917.0,7917.0
107996,6861.0,6861.0
107997,,
107998,6333.0,6333.0
107999,11314.0,12013.0
108000,9500.0,8250.0
108001,,
108002,9500.0,9500.0
108003,,
108004,9500.0,9500.0
108005,9500.0,9500.0
108006,9500.0,9500.0
108007,9500.0,7382.0
108008,17835.0,17500.0
108009,9500.0,9098.0
108010,5917.0,6333.0
108011,,
108012,,
108013,7917.0,6733.0
108014,6333.0,8553.0
108015,7533.0,7804.0
108016,9500.0,9230.0
108017,12438.0,9500.0
108018,8751.0,10344.0
108019,,
108020,,
108021,,
108022,,
108023,9500.0,9500.0
108024,,
108025,,
108026,8028.0,8028.0
108027,10631.0,10250.0
108028,,
108029,,
108030,,
108031,,
108032,,
108033,,
108034,,
108035,,
108036,6840.0,6840.0
108037,,
108038,7667.0,7667.0
108039,,
108040,,
108041,,
108042,5648.0,6333.0
108043,9833.0,9833.0
108044,7667.0,7600.0
108045,,
108046,9500.0,9500.0
108047,,
108048,,
108049,,
108050,,
108051,6333.0,8830.0
108052,14729.0,10368.0
108053,7816.0,6586.0
108054,,
108055,,
108056,,
108057,,
108058,,
108059,7970.0,7821.0
108060,6333.0,7921.0
108061,,
108062,,
108063,,
108064,,
108065,5846.0,5846.0
108066,,
108067,,
108068,6119.0,7997.0
108069,,
108070,6334.0,6495.0
108071,6333.0,4333.0
108072,9500.0,9500.0
108073,,
108074,,
108075,,
108076,,
108077,,
108078,8542.0,9700.0
108079,7667.0,8849.0
108080,9833.0,9769.0
108081,18208.0,18208.0
108082,8550.0,8550.0
108083,,
108084,10556.0,10556.0
108085,,
108086,6333.0,6333.0
108087,,
108088,,
108089,,
108090,9399.0,8132.0
108091,,
108092,,
108093,,
108094,,
108095,9833.0,9833.0
108096,20500.0,18500.0
108097,19500.0,19500.0
108098,11250.0,12404.0
108099,9500.0,9098.0
108100,13364.0,13520.0
108101,13364.0,13520.0
108102,13364.0,13520.0
108103,17835.0,17500.0
108104,17835.0,17500.0
108105,6222.0,6333.0
108106,10813.0,9500.0
108107,9500.0,9500.0
108108,9500.0,9500.0
108109,5893.0,5893.0
108110,14460.0,13543.0
108111,6596.0,7637.0
108112,6596.0,7637.0
108113,,
108114,5894.0,5894.0
108115,9500.0,9500.0
108116,9833.0,9833.0
108117,9500.0,9500.0
108118,6333.0,6333.0
108119,7600.0,7600.0
108120,7600.0,7600.0
108121,7600.0,7600.0
108122,7600.0,7600.0
108123,7600.0,7600.0
108124,5259.0,3926.0
108125,6967.0,6967.0
108126,9500.0,9493.0
108127,8677.0,8645.0
108128,9026.0,9188.0
108129,6968.0,7141.0
108130,6968.0,7141.0
108131,6333.0,6333.0
108132,9500.0,9500.0
108133,7917.0,7917.0
108134,,
108135,7115.0,7307.0
108136,,
108137,17664.0,15959.0
108138,17664.0,15959.0
108139,6332.0,6322.0
108140,6332.0,6322.0
108141,6333.0,6333.0
108142,9962.0,10788.0
108143,9363.0,9467.0
108144,,
108145,9500.0,9500.0
108146,6333.0,6333.0
108147,14460.0,13543.0
108148,9500.0,9464.0
108149,19500.0,21141.0
108150,,
108151,23075.0,21500.0
108152,11623.0,9904.0
108153,6127.0,6333.0
108154,,
108155,,
108156,,
108157,7638.0,7872.0
108158,,
108159,9026.0,9188.0
108160,5212.0,5077.0
108161,21000.0,21317.0
108162,7917.0,7733.0
108163,,
108164,,
108165,,
108166,8389.0,8389.0
108167,9833.0,9833.0
108168,,
108169,,
108170,,
108171,,
108172,,
108173,5530.0,6168.0
108174,11640.0,9500.0
108175,,
108176,8699.0,9500.0
108177,,
108178,17835.0,17500.0
108179,17835.0,17500.0
108180,15188.0,11709.0
108181,9500.0,9500.0
108182,6448.0,6140.0
108183,5948.0,7691.0
108184,7942.0,9450.0
108185,9500.0,9500.0
108186,7600.0,7600.0
108187,17254.0,9834.0
108188,,
108189,,
108190,,
108191,4584.0,5833.0
108192,,
108193,,
108194,7917.0,7917.0
108195,,
108196,,
108197,,
108198,12000.0,12000.0
108199,,
108200,14120.0,12156.0
108201,,
108202,5125.0,5500.0
108203,,
108204,13216.0,9500.0
108205,,
108206,10555.0,6333.0
108207,,
108208,,
108209,10332.0,9500.0
108210,,
108211,6282.0,4750.0
108212,6333.0,6750.0
108213,9500.0,9000.0
108214,,
108215,6333.0,6333.0
108216,3667.0,3666.0
108217,7917.0,7917.0
108218,,
108219,,
108220,7124.0,6574.0
108221,8855.0,8659.0
108222,9500.0,6412.0
108223,,
108224,9500.0,6412.0
108225,14362.0,15446.0
108226,9500.0,9499.0
108227,8709.0,7917.0
108228,,
108229,23109.0,22000.0
108230,9500.0,9098.0
108231,13364.0,13520.0
108232,13364.0,13520.0
108233,8354.0,6222.0
108234,7135.0,7412.0
108235,5948.0,7691.0
108236,15745.0,17979.0
108237,6164.0,6333.0
108238,9500.0,9500.0
108239,7306.0,8106.0
108240,7917.0,7917.0
108241,9251.0,8924.0
108242,,
108243,10332.0,9500.0
108244,19500.0,19500.0
108245,6750.0,5762.0
108246,,
108247,,
108248,,
108249,,
108250,6065.0,6201.0
108251,9500.0,7750.0
108252,9500.0,9500.0
108253,12499.0,11847.0
108254,14460.0,13543.0
108255,14460.0,13543.0
108256,11640.0,9500.0
108257,7135.0,7412.0
108258,25035.0,25384.0
108259,,
108260,10060.0,7386.0
108261,20000.0,15000.0
108262,23040.0,23959.0
108263,19994.0,15938.0
108264,8028.0,8028.0
108265,10556.0,10556.0
108266,9500.0,9500.0
108267,,
108268,5500.0,9500.0
108269,7193.0,9250.0
108270,5906.0,9405.0
108271,15625.0,13458.0
108272,13000.0,11350.0
108273,,
108274,,
108275,,
108276,,
108277,,
108278,9104.0,7364.0
108279,9500.0,9428.0
108280,,
108281,9500.0,9500.0
108282,,
108283,6860.0,7049.0
108284,6333.0,6333.0
108285,,
108286,,
108287,9000.0,9757.0
108288,,
108289,,
108290,5500.0,9241.0
108291,,
108292,,
108293,,
108294,,
108295,,
108296,,
108297,10350.0,9500.0
108298,,
108299,,
108300,,
108301,,
108302,7917.0,7917.0
108303,9405.0,9405.0
108304,,
108305,,
108306,9500.0,11437.0
108307,,
108308,3666.0,4954.0
108309,,
108310,16558.0,16675.0
108311,,
108312,,
108313,,
108314,,
108315,,
108316,17363.0,17363.0
108317,,
108318,,
108319,,
108320,9344.0,9500.0
108321,,
108322,,
108323,,
108324,,
108325,6211.0,6211.0
108326,6333.0,6333.0
108327,7667.0,9500.0
108328,,
108329,6333.0,6333.0
108330,,
108331,,
108332,,
108333,7983.0,8028.0
108334,14460.0,13543.0
108335,5948.0,7691.0
108336,5948.0,7691.0
108337,8354.0,6222.0
108338,5500.0,9500.0
108339,7193.0,9250.0
108340,5750.0,9445.0
108341,7600.0,7600.0
108342,9500.0,9500.0
108343,7125.0,7662.0
108344,6127.0,6333.0
108345,9026.0,9188.0
108346,9500.0,9150.0
108347,12500.0,14500.0
108348,10261.0,10500.0
108349,,
108350,9500.0,9500.0
108351,10556.0,10556.0
108352,6278.0,9500.0
108353,,
108354,,
108355,4384.0,4015.0
108356,20000.0,19500.0
108357,9500.0,9500.0
108358,13364.0,13520.0
108359,13364.0,13520.0
108360,13364.0,13520.0
108361,13364.0,13520.0
108362,15578.0,13526.0
108363,15578.0,13526.0
108364,15578.0,13526.0
108365,15578.0,13526.0
108366,15578.0,13526.0
108367,15578.0,13526.0
108368,15578.0,13526.0
108369,15578.0,13526.0
108370,15578.0,13526.0
108371,15578.0,13526.0
108372,15578.0,13526.0
108373,15578.0,13526.0
108374,15578.0,13526.0
108375,15578.0,13526.0
108376,15578.0,13526.0
108377,15578.0,13526.0
108378,15578.0,13526.0
108379,9500.0,9500.0
108380,5500.0,5500.0
108381,23149.0,22753.0
108382,5500.0,5500.0
108383,9221.0,8567.0
108384,,
108385,,
108386,9500.0,9500.0
108387,9500.0,9500.0
108388,11000.0,5917.0
108389,12500.0,14437.0
108390,5000.0,5500.0
108391,,
108392,6333.0,6333.0
108393,14000.0,14000.0
108394,4750.0,5500.0
108395,4449.0,4449.0
108396,,
108397,,
108398,9833.0,9833.0
108399,9500.0,9500.0
108400,,
108401,6861.0,5700.0
108402,5800.0,5800.0
108403,,
108404,3666.0,6333.0
108405,,
108406,7253.0,6871.0
108407,,
108408,9500.0,9500.0
108409,,
108410,,
108411,,
108412,,
108413,,
108414,4897.0,7231.0
108415,,
108416,,
108417,,
108418,,
108419,,
108420,,
108421,,
108422,,
108423,,
108424,,
108425,14750.0,14750.0
108426,9500.0,9500.0
108427,,
108428,,
108429,,
108430,8867.0,8660.0
108431,,
108432,3167.0,3167.0
108433,,
108434,,
108435,,
108436,,
108437,,
108438,,
108439,13971.0,9500.0
108440,6492.0,6222.0
108441,,
108442,,
108443,,
108444,,
108445,9110.0,9111.0
108446,,
108447,,
108448,,
108449,,
108450,,
108451,,
108452,,
108453,,
108454,7283.0,8444.0
108455,,
108456,,
108457,6333.0,6333.0
108458,,
108459,,
108460,6331.0,6243.0
108461,7942.0,9450.0
108462,5500.0,9500.0
108463,5500.0,9500.0
108464,9500.0,9500.0
108465,9500.0,9500.0
108466,9169.0,8339.0
108467,9500.0,9500.0
108468,15000.0,14610.0
108469,7621.0,7711.0
108470,18949.0,18472.0
108471,18949.0,18472.0
108472,18949.0,18472.0
108473,18949.0,18472.0
108474,18949.0,18472.0
108475,18949.0,18472.0
108476,18949.0,18472.0
108477,18949.0,18472.0
108478,18949.0,18472.0
108479,18949.0,18472.0
108480,18949.0,18472.0
108481,18949.0,18472.0
108482,18949.0,18472.0
108483,6078.0,4564.0
108484,3909.0,3967.0
108485,,
108486,,
108487,10555.0,6333.0
108488,12500.0,11624.0
108489,6333.0,6333.0
108490,5500.0,5500.0
108491,6596.0,7637.0
108492,,
108493,8618.0,8028.0
108494,9833.0,9833.0
108495,5196.0,5500.0
108496,4897.0,7231.0
108497,9500.0,6412.0
108498,8568.0,8973.0
108499,,
108500,15745.0,17979.0
108501,23109.0,22000.0
108502,13364.0,13520.0
108503,,
108504,,
108505,,
108506,6236.0,6274.0
108507,6236.0,6274.0
108508,7983.0,8028.0
108509,,
108510,,
108511,,
108512,6333.0,7917.0
108513,,
108514,,
108515,,
108516,,
108517,,
108518,,
108519,3729.0,4588.0
108520,,
108521,,
108522,7917.0,6333.0
108523,,
108524,,
108525,,
108526,,
108527,,
108528,,
108529,,
108530,,
108531,5958.0,7867.0
108532,,
108533,,
108534,,
108535,,
108536,,
108537,,
108538,,
108539,,
108540,,
108541,,
108542,,
108543,,
108544,,
108545,,
108546,,
108547,,
108548,,
108549,11460.0,10250.0
108550,11600.0,9500.0
108551,,
108552,,
108553,,
108554,,
108555,,
108556,,
108557,,
108558,,
108559,8389.0,9500.0
108560,,
108561,,
108562,,
108563,,
108564,,
108565,,
108566,,
108567,4342.0,4400.0
108568,,
108569,7666.0,7676.0
108570,19982.0,17175.0
108571,9833.0,8634.0
108572,,
108573,,
108574,,
108575,5948.0,7691.0
108576,5906.0,9405.0
108577,5750.0,9445.0
108578,6164.0,6333.0
108579,7193.0,9250.0
108580,7642.0,7769.0
108581,6448.0,6140.0
108582,9500.0,8510.0
108583,7970.0,7821.0
108584,14499.0,15756.0
108585,,
108586,,
108587,7076.0,7700.0
108588,7076.0,7700.0
108589,19000.0,18750.0
108590,17835.0,17500.0
108591,17835.0,17500.0
108592,17835.0,17500.0
108593,9400.0,9390.0
108594,,
108595,11375.0,14373.0
108596,6968.0,7141.0
108597,,
108598,9833.0,9769.0
108599,15000.0,15250.0
108600,6250.0,6550.0
108601,,
108602,,
108603,14500.0,14000.0
108604,13000.0,9500.0
108605,7288.0,7667.0
108606,5660.0,6372.0
108607,9500.0,7382.0
108608,9500.0,9500.0
108609,9500.0,9500.0
108610,9500.0,9500.0
108611,9500.0,9500.0
108612,9500.0,9500.0
108613,9500.0,9500.0
108614,9500.0,9500.0
108615,9500.0,9500.0
108616,9500.0,9500.0
108617,9500.0,9500.0
108618,9500.0,9500.0
108619,9500.0,9500.0
108620,6222.0,6333.0
108621,20265.0,20230.0
108622,7307.0,7346.0
108623,9500.0,9500.0
108624,12000.0,12000.0
108625,14750.0,13666.0
108626,,
108627,,
108628,,
108629,9833.0,9833.0
108630,,
108631,,
108632,5500.0,5500.0
108633,,
108634,,
108635,,
108636,,
108637,,
108638,,
108639,,
108640,,
108641,,
108642,,
108643,,
108644,,
108645,,
108646,,
108647,,
108648,,
108649,,
108650,,
108651,5846.0,5846.0
108652,,
108653,,
108654,9455.0,8160.0
108655,,
108656,,
108657,,
108658,,
108659,,
108660,,
108661,,
108662,,
108663,,
108664,,
108665,,
108666,,
108667,,
108668,,
108669,4807.0,6333.0
108670,,
108671,10556.0,9829.0
108672,6333.0,6333.0
108673,,
108674,6929.0,6889.0
108675,,
108676,,
108677,,
108678,,
108679,,
108680,,
108681,,
108682,,
108683,,
108684,,
108685,,
108686,,
108687,,
108688,,
108689,15000.0,15003.0
108690,3375.0,4700.0
108691,9417.0,9500.0
108692,,
108693,,
108694,,
108695,,
108696,,
108697,,
108698,,
108699,,
108700,3385.0,5846.0
108701,,
108702,7942.0,9450.0
108703,5500.0,9500.0
108704,7193.0,9250.0
108705,9500.0,9500.0
108706,6333.0,8209.0
108707,4750.0,6333.0
108708,4750.0,6333.0
108709,4750.0,6333.0
108710,5884.0,5884.0
108711,2750.0,3500.0
108712,6333.0,6333.0
108713,,
108714,,
108715,9500.0,9428.0
108716,17835.0,17500.0
108717,17835.0,17500.0
108718,14500.0,19216.0
108719,7917.0,7917.0
108720,,
108721,6127.0,6333.0
108722,12499.0,11847.0
108723,12499.0,11847.0
108724,8272.0,8272.0
108725,,
108726,23109.0,22000.0
108727,7500.0,7500.0
108728,6333.0,6333.0
108729,,
108730,20000.0,15000.0
108731,,
108732,,
108733,,
108734,,
108735,,
108736,,
108737,,
108738,,
108739,,
108740,,
108741,,
108742,11655.0,9998.0
108743,,
108744,,
108745,,
108746,,
108747,,
108748,,
108749,,
108750,,
108751,,
108752,,
108753,,
108754,,
108755,,
108756,,
108757,,
108758,,
108759,,
108760,,
108761,,
108762,10218.0,12160.0
108763,,
108764,,
108765,,
108766,7917.0,7726.0
108767,,
108768,6333.0,6333.0
108769,,
108770,,
108771,,
108772,,
108773,,
108774,,
108775,,
108776,,
108777,,
108778,11530.0,9988.0
108779,9500.0,9500.0
108780,,
108781,,
108782,,
108783,,
108784,9500.0,9500.0
108785,,
108786,12499.0,11847.0
108787,14000.0,14907.0
108788,5906.0,9405.0
108789,7193.0,9250.0
108790,5750.0,9445.0
108791,7331.0,9500.0
108792,9221.0,8567.0
108793,19994.0,15938.0
108794,,
108795,,
108796,13515.0,12855.0
108797,,
108798,,
108799,,
108800,6968.0,7141.0
108801,13364.0,13520.0
